V744A,V744B,V744C,V744D,V744E,education_femme,age_femme,exposition_medias,nb_enfants,quintile_richesse,femme_travaille,education_conjoint,alcool_conjoint,milieu_rural,television,radio,violence_physique
0,0,0,0,0,0,27.875024418420097,0,6,2,1,2,0,1,1,1,0
0,1,0,0,0,2,24.357855926069323,1,4,3,0,1,0,0,2,2,1
0,0,0,0,0,2,40.51362093860568,0,4,1,1,2,0,0,0,2,0
1,1,1,0,0,1,18.624184569219114,0,5,1,0,2,0,0,0,2,1
0,1,1,0,1,2,18.410515610756057,0,5,1,1,2,0,0,1,2,1
0,1,1,0,0,1,41.31052766034211,0,2,1,1,0,0,0,1,1,1
1,0,0,0,0,1,34.83303384594199,1,5,5,0,1,0,0,0,0,1
0,0,1,0,0,1,33.31687527886995,1,0,4,1,1,0,0,0,1,1
0,0,1,0,1,2,34.825663431476535,0,4,2,1,1,0,1,1,1,1
0,0,0,0,0,1,51.59379712904065,0,5,2,1,2,0,0,2,0,0
0,0,0,0,1,2,33.42116104158253,0,3,1,0,1,0,1,2,1,1
1,1,0,0,0,0,35.627602010823736,0,5,3,0,0,0,1,1,1,1
0,0,0,0,0,2,52.03993972792871,0,3,5,0,2,0,0,1,0,0
0,0,0,0,0,1,32.308601908387175,0,4,5,0,2,0,0,0,1,0
0,1,0,0,0,1,48.95475687260901,1,2,5,0,2,0,1,2,1,1
0,0,0,0,0,1,13.304787454113207,1,1,1,1,0,0,0,1,0,0
0,0,0,0,0,1,22.094514480847515,0,1,1,1,2,0,0,2,2,0
0,1,0,1,0,1,26.68786116176368,0,1,1,1,0,0,0,2,2,1
0,0,0,0,0,2,38.33112361856991,1,3,1,0,1,0,1,0,1,0
0,0,0,0,0,1,49.39811093346819,1,4,1,1,2,0,0,1,2,0
0,0,1,1,0,2,27.405381328115332,0,2,1,1,0,0,1,2,2,1
0,1,1,0,0,2,41.99774749114793,1,1,2,1,1,0,0,1,0,1
0,0,1,0,0,2,53.70619319224945,0,0,1,0,1,0,0,2,2,1
0,0,0,0,0,2,47.452274263785505,1,4,1,0,1,0,1,0,1,0
0,0,0,0,0,2,29.143977385846448,0,3,3,1,1,0,1,1,1,0
1,0,0,1,0,2,40.97763441842694,1,3,1,0,0,0,1,1,2,1
0,0,0,1,1,1,36.056482123359956,0,5,1,0,2,0,1,0,2,1
0,0,1,0,0,2,26.767104772725073,1,4,4,0,0,0,0,2,1,1
0,0,0,0,0,0,36.87382596906414,0,6,2,1,2,0,1,1,1,0
1,0,0,0,0,0,28.493567908928192,0,2,4,1,0,0,1,2,0,1
0,0,0,0,0,1,34.0564889372943,1,4,5,1,2,0,1,0,1,0
0,0,1,0,0,2,20.080901288464393,1,3,5,1,1,0,1,0,1,1
0,0,0,0,0,2,16.50474182177993,1,3,1,0,1,0,1,2,0,0
1,0,0,0,0,2,30.235206896999152,1,1,4,1,2,0,0,2,1,1
0,0,0,0,0,1,35.85871652633696,1,2,1,0,0,0,1,0,1,0
0,0,0,0,0,1,22.410867761395703,1,4,2,0,2,0,1,1,1,0
1,1,0,0,0,1,37.79454586579583,0,2,2,1,2,0,1,0,0,1
0,0,1,0,0,2,33.29757046653444,0,4,1,1,2,0,0,2,0,1
0,0,0,0,0,0,38.94734070010455,0,3,4,1,2,0,0,1,2,0
0,0,0,0,0,2,41.69443856483823,0,3,5,1,1,0,1,0,0,0
1,0,1,0,0,2,45.39526277952106,1,1,2,0,2,0,0,0,2,1
0,0,0,0,0,2,38.510430166096604,0,5,1,0,1,0,0,0,1,0
1,0,1,0,0,2,30.154041629203757,0,4,1,0,1,0,0,0,2,1
0,0,1,0,0,1,34.65642361305801,1,2,4,0,0,0,1,2,2,1
0,0,0,0,0,2,54.5613826598968,1,3,1,0,2,0,0,2,1,0
1,0,0,0,0,2,42.064821820039406,1,3,1,1,0,0,1,2,1,1
0,1,0,0,0,2,33.5652854013512,1,5,1,1,1,0,1,1,1,1
0,0,1,0,0,2,31.500035603823143,0,4,3,1,2,0,0,0,2,1
0,0,1,1,0,2,27.336373890280317,0,3,2,0,1,0,0,1,1,1
0,1,0,0,0,1,21.859053460909784,0,0,5,0,0,0,1,2,1,1
0,1,0,0,0,0,48.78545434007074,0,3,2,0,2,0,0,0,1,1
0,1,0,0,0,2,37.350041146539944,0,4,3,0,1,0,0,0,2,1
0,0,1,0,0,2,21.099656406382678,1,4,1,0,0,0,0,0,1,1
1,0,0,1,0,1,31.73435110644386,0,3,4,0,2,0,0,0,1,1
0,1,0,0,0,2,44.715542749555034,0,4,4,0,0,0,1,1,1,1
1,0,0,1,0,0,28.74345653459063,0,4,2,1,2,0,0,1,2,1
0,1,0,0,0,0,25.32527399849021,1,3,4,1,2,0,1,1,0,1
0,0,1,1,0,1,36.21794975015718,1,1,1,0,1,0,1,0,1,1
0,0,0,0,0,1,39.02079856360579,0,3,4,0,0,0,1,0,0,0
0,1,0,0,0,2,28.75514903173358,0,9,3,0,1,0,1,1,1,1
0,0,0,0,0,2,27.324291155701093,1,3,2,1,1,0,0,2,1,0
0,0,0,0,0,2,37.183460189160215,1,3,4,0,1,0,1,0,1,0
1,0,0,0,0,2,22.438938464248636,0,4,3,1,1,0,1,0,0,1
1,0,0,0,0,0,27.89472174387147,0,6,3,1,1,0,1,0,2,1
0,0,0,0,0,2,31.780658992705114,1,3,1,1,0,0,1,1,2,0
1,0,1,0,0,2,39.7729980920387,1,2,4,1,1,0,1,0,1,1
0,0,0,0,0,2,28.92264030518505,1,4,2,0,1,0,1,1,2,0
0,1,1,0,0,1,38.138568216400586,0,7,2,1,0,0,1,1,0,1
1,0,0,0,0,2,43.74412555811806,1,2,1,0,1,0,1,0,1,1
0,1,0,0,0,3,28.190126190723074,0,4,5,1,2,0,1,2,1,1
0,0,0,0,0,1,62.87323451511564,1,4,3,1,1,0,1,1,1,0
0,0,0,0,0,1,46.10208384831533,0,1,2,0,1,0,0,2,0,0
0,0,0,0,0,1,35.43381570202035,1,0,5,0,1,0,1,1,1,0
0,0,0,0,0,0,31.20938534438666,1,2,2,0,1,0,0,1,2,0
0,1,0,0,0,2,27.73552506445872,0,1,1,1,1,0,1,2,2,1
1,1,0,0,0,2,48.34981111397333,0,6,1,1,2,0,0,1,2,1
0,0,0,0,0,2,34.85764726884022,0,3,4,1,0,0,0,2,2,0
0,0,0,0,0,2,19.518980533002086,1,4,1,0,2,0,1,1,1,0
0,1,0,0,0,2,16.977267889307868,0,2,1,1,1,0,0,1,0,1
0,1,0,0,0,1,33.945707432053396,0,2,2,0,2,0,1,1,0,1
0,1,0,0,0,2,34.15034193929264,0,2,2,1,1,0,1,2,1,1
0,0,1,0,0,2,24.372171855890855,1,3,2,0,1,0,0,2,2,1
1,1,0,0,0,2,18.81573756608367,0,2,1,1,1,0,1,1,1,1
1,0,1,0,0,0,14.643273266708732,0,3,1,0,1,0,1,1,1,1
0,0,0,0,0,1,25.83823033803676,0,5,4,1,1,0,0,2,0,0
1,0,1,0,0,1,29.526443089026674,1,4,3,1,1,0,0,1,1,1
0,0,0,0,0,2,39.33347248949576,1,4,2,0,2,0,1,2,2,0
0,0,0,0,0,2,31.68789418176309,0,1,1,1,2,0,0,1,2,0
0,1,0,0,0,1,42.795081225157595,0,3,5,1,1,0,0,2,1,1
0,1,0,0,1,2,38.52716491289937,0,4,1,0,2,0,1,1,2,1
0,0,1,0,0,1,37.67303956584247,1,4,3,0,2,0,1,0,0,1
0,0,0,0,0,1,42.00701239198975,0,3,3,1,1,0,0,0,2,0
0,0,0,0,0,2,20.00374055018586,0,1,5,0,2,0,1,1,1,0
1,0,0,0,0,0,27.91293218751823,0,3,1,1,0,0,1,0,1,1
0,1,0,0,0,0,55.23315510433937,1,3,2,0,1,0,0,1,1,1
0,0,0,1,0,0,15.172088047718798,1,5,5,1,1,0,1,1,2,1
0,0,0,0,0,1,30.13052939599197,1,2,3,1,1,0,0,2,2,0
0,0,0,0,0,2,37.32818256044772,1,5,2,1,1,0,0,0,2,0
0,1,0,1,0,2,15.444486124811888,1,3,2,1,2,0,1,1,1,1
0,0,0,1,1,1,25.900072915287772,1,3,1,1,2,0,1,1,1,1
0,0,0,1,0,1,51.46276580686086,0,2,1,1,1,0,0,1,1,1
0,1,0,1,0,0,34.485096535307626,0,3,4,1,1,0,1,0,1,1
0,0,0,0,1,1,27.55759266433148,1,6,1,0,0,0,0,1,0,1
0,1,0,0,0,2,34.857372509954004,0,4,1,0,2,0,0,1,2,1
0,0,1,0,0,1,27.539864460701082,0,2,2,1,2,0,1,0,2,1
0,0,0,0,0,1,48.82645073760706,0,4,4,0,1,0,0,1,1,0
0,1,1,0,0,0,23.683448777472222,1,4,2,0,2,0,1,2,1,1
0,0,0,0,0,0,28.038032816743197,1,5,1,0,2,0,0,1,2,0
0,0,1,0,0,0,19.0223379167541,1,3,3,1,2,0,0,0,1,1
0,0,0,0,0,2,30.152359875105066,1,2,2,0,1,0,0,0,2,0
0,0,0,0,0,1,31.27653817662811,0,2,2,0,1,0,0,1,1,0
0,0,0,0,0,0,44.01945817422442,0,0,5,1,2,0,1,0,2,0
0,0,0,0,0,2,23.444400120156153,0,0,1,0,2,0,1,2,0,0
0,1,1,0,0,2,37.39774512410781,0,2,2,0,1,0,0,0,0,1
1,1,0,1,0,1,33.70656230265652,1,1,5,0,0,0,0,2,2,1
1,0,0,0,0,0,15.29970468876241,0,6,4,0,2,0,0,2,2,1
0,0,0,0,0,2,26.154703494474184,0,3,2,0,2,0,0,2,1,0
0,0,1,0,0,2,25.78492434794769,0,2,1,1,1,0,0,1,0,1
0,0,0,0,0,1,48.55226651680827,0,9,5,0,2,0,1,2,0,0
1,0,0,0,0,1,37.97525994355516,0,2,1,1,1,0,0,0,1,1
1,0,0,0,0,1,34.2454344739358,0,3,2,1,1,0,0,1,1,1
0,0,0,0,0,2,-7.047136151832454,0,7,2,1,1,0,1,1,1,0
0,0,1,0,0,2,15.153094529047191,0,3,1,1,1,0,0,1,2,1
0,0,0,0,0,0,39.66842869703122,0,5,1,1,0,0,0,0,0,0
0,1,0,0,0,1,40.17299797123895,0,3,2,1,2,0,0,1,0,1
0,0,0,0,1,2,25.997091701596386,0,1,2,1,2,0,0,1,2,1
0,0,1,0,0,1,33.15740736030769,0,3,5,1,1,0,1,2,1,1
1,1,0,0,1,1,32.49790040549841,0,3,3,1,2,0,1,0,1,1
0,0,1,1,0,2,34.475847071636224,1,3,5,1,0,0,1,0,2,1
0,1,0,0,0,1,29.440357843788956,0,3,1,1,1,0,0,0,0,1
1,0,0,1,0,2,40.482926254438034,1,2,1,0,2,0,0,1,0,1
1,1,0,0,0,2,43.186820290777625,0,5,1,0,1,0,0,2,0,1
0,0,0,0,0,2,23.975567666074234,0,4,2,1,0,0,1,1,1,0
0,0,1,0,0,2,21.79233452486048,0,4,5,1,2,0,0,1,0,1
0,0,0,0,0,1,25.496137648814845,0,4,2,1,1,0,1,1,2,0
0,0,0,0,0,2,33.353077575683876,0,2,3,0,2,0,0,1,1,0
1,0,1,0,0,2,36.20737053740028,0,4,5,0,1,0,0,0,0,1
1,0,0,0,0,1,40.232585046561766,1,4,3,1,1,0,1,2,1,1
0,1,0,0,1,0,41.93422354098475,1,2,3,0,2,0,0,2,2,1
0,0,0,0,0,2,36.27077206219208,0,2,3,1,1,0,0,2,2,0
0,0,0,0,0,1,35.03520398320096,0,2,2,1,2,0,0,1,0,0
1,0,1,0,0,0,48.2347282168765,1,3,2,0,1,0,0,1,1,1
0,1,0,0,0,1,32.946500358245,0,3,4,1,1,0,1,1,0,1
0,1,0,0,0,1,38.38743551761962,0,2,2,0,2,0,0,1,2,1
0,1,0,0,0,2,35.878368213533285,0,4,2,1,2,0,1,1,2,1
0,0,0,0,0,1,31.289366389314406,0,2,1,0,2,0,1,0,0,0
0,0,0,0,0,0,31.350733776833287,0,2,2,0,1,0,1,2,2,0
0,0,0,0,0,2,45.19419793342269,0,1,1,1,1,0,0,0,2,0
1,0,0,1,0,2,32.06085815127533,0,6,2,0,0,0,1,0,0,1
1,0,0,1,0,2,29.620176836749444,0,6,5,1,1,0,0,1,1,1
0,0,0,1,0,1,26.04538169312968,0,3,5,1,2,0,1,1,0,1
0,0,0,0,0,0,36.829579451151815,0,4,3,1,0,0,0,2,1,0
0,0,0,0,0,2,28.137116305789775,0,4,4,0,1,0,0,1,2,0
0,0,0,0,0,0,35.985688746300255,0,3,1,1,0,0,1,2,2,0
0,1,0,0,0,0,34.552830782126584,0,2,1,1,1,0,0,1,2,1
1,0,1,0,0,2,28.9252914262046,0,2,3,0,0,0,1,1,0,1
0,1,0,0,0,1,19.921066683625067,0,6,5,0,1,0,0,0,2,1
0,0,0,0,0,2,23.328213910711078,0,2,4,1,1,0,1,2,1,0
1,0,1,0,0,2,24.79159484739025,0,2,3,0,2,0,1,0,1,1
1,0,0,0,0,1,23.562521358389773,0,4,5,1,1,0,0,0,0,1
0,0,0,0,0,0,37.13399076244848,0,4,1,1,1,0,1,2,2,0
0,0,1,0,0,1,52.70133072406695,0,2,4,1,1,0,0,0,1,1
0,1,0,1,0,1,28.147792300798802,1,2,2,1,2,0,1,0,1,1
0,0,0,0,0,3,29.326245480873805,1,2,5,1,2,0,0,0,0,0
0,0,0,0,0,2,27.46338230837666,0,0,2,1,2,0,1,2,1,0
0,0,1,0,0,1,40.87639387385545,0,3,2,1,1,0,0,1,1,1
1,0,1,0,0,0,36.86511880165844,0,1,3,1,2,0,0,1,2,1
0,1,1,0,0,0,32.74536497395387,0,0,2,1,2,0,0,0,2,1
0,0,0,0,0,2,21.61806335178239,0,5,2,1,1,0,0,1,1,0
0,0,0,0,0,2,23.899810235696556,0,2,3,1,0,0,0,2,1,0
0,0,0,0,0,0,34.53023025269058,0,2,4,1,0,0,1,1,2,0
1,1,0,0,0,2,34.976571800942594,1,2,4,1,2,1,0,0,1,1
0,0,1,0,0,1,32.750183584718705,1,5,2,0,0,0,0,1,1,1
0,1,0,0,1,1,39.083822283520824,1,2,2,0,2,0,1,2,2,1
0,0,0,1,0,0,21.53003046232932,1,1,1,0,1,0,0,0,1,1
0,1,0,0,0,2,35.723385857587644,0,4,5,0,2,0,0,1,0,1
0,0,0,1,0,1,35.20627279549946,1,4,5,1,2,0,0,2,0,1
0,0,0,0,0,2,23.991165266368267,0,4,1,1,2,0,0,2,1,0
0,0,0,0,0,1,27.274432589097188,1,4,4,1,1,0,0,1,2,0
0,0,0,0,0,2,39.346104123912106,1,2,5,1,0,0,1,2,0,0
0,0,0,1,0,0,22.311097672204284,0,5,4,1,0,0,0,1,1,1
1,0,1,0,0,0,55.81307095026188,1,6,2,0,2,0,0,2,0,1
1,0,0,1,0,0,38.06858288829331,0,5,2,1,0,0,1,0,1,1
0,1,0,0,0,2,32.36676766097308,0,6,2,1,2,0,1,1,0,1
0,0,1,0,0,2,30.554983290344335,1,6,3,1,2,0,0,0,2,1
0,0,0,0,0,1,40.23027393737014,0,2,5,1,1,0,1,1,1,0
0,0,0,0,1,1,29.07444935615401,1,3,4,0,0,0,0,0,0,1
0,1,0,0,1,2,29.456058800497118,0,6,2,0,2,0,0,0,2,1
1,0,0,0,0,1,46.409070955488566,0,5,5,0,0,0,0,0,0,1
1,0,0,0,0,2,28.514501347751455,1,3,1,0,2,0,1,0,0,1
0,0,0,0,0,2,34.16555654110017,1,7,2,1,1,0,0,1,1,0
0,0,0,0,0,2,25.83002769369268,0,4,2,1,1,0,0,1,1,0
1,0,0,0,0,2,35.309076440635685,0,3,3,1,1,0,1,0,1,1
0,0,0,0,0,2,38.2997142402925,0,3,5,1,0,0,0,0,1,0
0,0,0,0,0,1,48.550928235483916,1,3,3,0,2,0,0,1,1,0
0,0,0,0,0,1,24.182655323254743,0,3,2,1,0,0,0,0,2,0
0,0,0,1,0,0,19.43476990005452,1,3,4,0,2,0,0,2,0,1
0,0,0,0,0,2,30.418847384827124,1,3,5,1,1,0,1,2,0,0
0,0,0,1,0,2,27.160839886619407,0,1,3,0,2,0,1,2,1,1
0,1,0,0,0,0,32.756342541446934,0,7,2,0,2,0,0,0,1,1
0,1,0,0,0,2,37.75449143054253,0,1,4,0,1,0,0,1,1,1
0,0,1,0,1,1,53.96471460515893,0,5,2,1,1,0,1,2,2,1
0,0,0,0,0,2,28.70118617753367,1,3,3,1,0,0,1,0,2,0
0,0,0,0,0,1,12.343245705757674,0,3,5,1,1,0,1,2,1,0
0,0,0,0,0,2,30.68681715957837,0,4,2,1,0,0,1,2,2,0
1,0,0,0,0,1,36.15990728192666,1,6,2,1,2,0,1,0,1,1
0,0,0,0,0,2,23.882434117438148,0,2,3,0,2,0,1,2,0,0
0,1,1,0,0,1,35.073246812105936,0,5,3,0,1,0,0,2,0,1
1,1,0,0,0,1,34.17857827870763,0,4,2,1,0,0,0,0,1,1
0,0,1,0,0,2,35.31662121918995,1,1,2,1,1,0,0,1,1,1
0,0,0,1,0,2,40.259294173407675,1,2,3,1,2,0,1,0,1,1
0,1,0,0,0,3,32.13097105566897,1,2,1,1,0,0,1,1,1,1
0,1,1,0,0,2,37.992100205507285,0,5,2,0,1,0,0,1,1,1
0,1,0,0,0,2,16.16966133075805,0,0,5,1,0,0,1,1,1,1
1,0,1,0,0,2,23.949872586328198,0,2,5,0,1,0,1,1,2,1
0,0,1,0,0,2,29.723730722387646,1,2,2,1,2,0,1,1,2,1
0,0,0,0,0,2,23.552298997848617,0,3,4,1,2,0,1,1,0,0
1,0,0,0,0,2,32.96134281963782,0,4,1,1,1,0,1,0,1,1
0,0,0,0,0,2,29.703187332530142,0,3,1,0,1,0,0,1,1,0
0,0,0,0,1,2,28.66725389691549,1,6,3,1,1,0,0,2,1,1
0,1,0,0,0,2,41.119384611104664,1,2,4,1,1,0,0,1,2,1
0,1,0,0,0,0,33.67954265922599,0,5,2,1,1,0,0,2,2,1
0,0,0,0,0,2,22.821497905284694,1,5,5,1,2,0,0,2,2,0
0,1,0,0,0,1,27.289101822486202,1,3,3,0,1,0,0,2,1,1
0,0,0,0,0,0,39.90494987753507,1,3,5,1,1,0,0,0,0,0
0,1,0,0,0,2,34.75729701283648,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,2,44.02224353156555,0,3,3,1,1,0,1,2,1,0
0,0,0,0,0,1,40.773066070180796,1,4,2,1,1,0,1,2,2,0
0,0,0,0,0,1,29.281677561245303,0,4,5,0,1,0,0,1,2,0
0,0,0,0,0,1,46.25022857484588,0,3,1,0,1,0,1,0,1,0
0,0,0,0,0,0,47.015682515053086,1,2,4,0,2,0,1,1,2,0
1,0,1,0,1,1,16.2955981169441,0,4,1,1,1,0,0,0,1,1
0,1,0,0,0,0,33.19556162685502,1,3,5,0,1,0,0,0,0,1
0,0,0,0,0,1,27.786492738572925,0,3,2,0,0,0,0,2,1,0
0,0,0,0,1,2,30.477575063556845,0,1,1,1,1,0,1,0,2,1
0,0,0,0,0,0,25.30979751283462,1,5,4,1,1,0,1,2,1,0
0,0,0,0,0,0,24.144785794828778,0,2,3,0,2,0,0,0,1,0
0,0,0,1,0,2,41.280911127649915,0,2,1,1,1,0,1,1,0,1
1,1,0,1,0,2,22.037027496029054,0,0,1,1,1,0,1,0,0,1
0,0,0,0,0,0,33.7681974706822,1,4,2,1,1,0,0,1,1,0
0,0,1,0,0,0,20.35302506574201,0,0,4,0,2,0,1,2,1,1
0,0,0,0,1,2,44.705474050996486,0,5,2,0,2,0,1,2,0,1
0,0,0,0,0,1,33.17931484886609,0,4,3,1,0,0,1,1,0,0
0,0,0,0,0,2,39.83121731752176,1,2,1,1,2,0,0,1,1,0
0,1,0,1,0,1,34.71448376516027,0,3,4,0,1,0,1,1,1,1
1,0,0,0,1,3,30.544829337653947,0,2,2,1,1,0,1,1,2,1
0,0,0,1,0,2,33.53584937850985,1,5,2,1,0,0,1,0,2,1
0,1,0,0,1,0,46.91820080153386,1,4,3,0,2,0,1,0,1,1
0,0,0,0,0,1,24.55393205364109,0,2,4,1,2,0,1,1,1,0
0,0,0,0,0,2,9.191054835199274,1,2,1,0,2,0,0,1,1,0
0,1,0,0,0,0,25.582158155042645,0,5,1,1,2,0,1,0,0,1
0,0,0,0,0,0,21.655486587856046,0,1,1,1,0,0,0,0,1,0
0,0,0,0,0,0,41.90253451984003,0,1,4,1,0,0,1,2,1,0
0,1,0,0,0,2,31.265717548830448,0,5,5,1,2,0,0,0,2,1
0,1,0,1,0,2,40.59529508165972,0,6,3,0,1,0,0,2,0,1
0,0,0,1,0,0,33.19659171386791,0,3,1,1,1,0,0,1,0,1
1,0,0,0,0,2,32.9806871889778,0,4,4,1,0,0,1,2,2,1
0,1,0,0,0,2,34.424688065938234,1,7,5,1,0,0,1,1,0,1
0,0,1,0,0,2,46.66422585793708,1,1,5,0,0,0,1,0,0,1
1,0,0,0,0,2,34.634706442173716,0,7,4,0,1,0,1,2,1,1
0,0,1,0,0,2,43.215279602954915,0,5,2,0,1,0,0,2,1,1
0,0,0,0,0,3,42.620023976279754,0,5,2,0,1,0,1,1,1,0
0,1,0,0,0,1,31.38138829283285,1,3,3,1,1,0,0,1,0,1
1,1,0,0,0,1,32.21240899374082,1,6,3,1,2,0,0,1,0,1
0,1,0,0,0,1,29.38643520775052,1,2,3,0,1,0,0,0,2,1
0,1,1,0,0,2,44.833548199739525,0,2,1,1,0,0,1,0,2,1
0,0,0,0,0,1,24.148123246382603,0,2,4,1,2,0,1,1,2,0
0,0,0,0,1,2,26.17617692856794,0,3,1,1,2,0,0,0,2,1
0,1,0,1,0,0,30.33093047287363,0,5,1,0,1,0,1,1,2,1
0,0,0,0,0,1,22.22218332959242,1,8,1,1,0,0,0,1,1,0
0,0,1,0,0,1,27.400958511505937,1,4,5,1,1,0,1,1,1,1
0,0,0,0,0,2,43.465415587900395,1,4,5,1,2,0,0,0,0,0
0,1,0,0,0,0,38.95807252801297,1,3,2,0,1,0,1,2,2,1
0,0,0,0,0,2,28.98711618787669,0,2,1,0,1,0,1,2,0,0
0,0,1,0,1,0,40.366308880848486,1,3,1,1,2,0,1,2,2,1
0,0,0,1,0,2,52.261745038704646,1,5,5,0,1,0,1,1,1,1
0,0,1,0,0,1,35.81194060361634,0,3,2,1,2,0,1,2,2,1
0,0,0,0,0,1,46.10934297272937,1,2,3,1,1,0,1,0,0,0
0,1,0,0,0,3,40.81977599621244,0,3,2,1,2,0,0,1,1,1
1,0,0,0,0,1,30.161736193083456,0,3,5,1,1,0,0,2,2,1
1,0,0,0,0,1,34.73487111834131,0,3,4,1,0,0,1,1,0,1
1,0,0,1,0,2,37.7944269428622,0,3,5,1,2,0,0,1,1,1
0,0,0,0,0,2,25.971781383849347,0,3,2,0,0,0,1,0,1,0
0,1,0,0,0,3,8.633987505298943,0,2,1,1,2,0,0,0,2,1
0,1,0,0,0,2,25.14309726522493,1,6,3,0,0,0,0,2,1,1
0,1,1,0,0,2,12.829289179395744,0,2,1,0,2,0,0,0,1,1
0,0,0,0,0,1,25.911483132236313,0,2,2,1,0,0,1,2,0,0
1,0,0,0,0,2,17.020765719898694,0,4,5,1,1,0,1,2,0,1
0,0,0,0,1,2,41.08501094789783,1,2,5,1,1,0,0,1,2,1
0,0,0,1,0,1,21.901843243176458,0,3,2,0,0,0,1,0,1,1
0,1,1,1,0,2,37.960205227264936,0,2,2,0,0,0,0,2,0,1
1,0,0,0,0,1,40.0293991875133,1,3,3,1,2,0,0,1,0,1
0,1,0,0,1,1,39.424031595318716,0,3,4,1,2,0,0,2,1,1
0,0,0,0,0,1,15.524473488199487,1,2,1,0,0,0,0,0,1,0
1,0,0,0,0,1,43.34059287724039,0,6,5,1,1,0,0,1,1,1
0,0,0,0,0,2,36.80914680427869,0,4,1,1,2,0,1,1,0,0
0,0,0,0,1,0,40.37967139318263,1,2,3,1,0,0,1,0,2,1
0,0,0,0,0,0,49.91784930359427,1,3,3,1,2,0,1,1,1,0
0,0,0,0,0,0,40.28728887509262,1,3,2,0,2,0,0,1,2,0
1,0,1,0,1,1,21.901330532170142,0,1,3,1,1,0,1,2,0,1
0,0,0,1,1,1,38.97553599989404,0,5,5,0,2,0,1,2,0,1
0,0,1,0,0,2,18.91636288785559,0,3,2,0,1,0,1,1,2,1
0,0,1,0,0,1,32.31441974480937,1,6,5,0,2,0,1,1,2,1
0,0,0,0,0,1,28.21997216204449,0,5,1,0,2,0,1,0,1,0
0,0,0,0,0,2,32.99440002536212,1,5,3,0,2,0,1,2,0,0
0,0,0,0,0,2,18.86125780237154,0,2,2,1,0,0,0,1,1,0
0,0,0,0,0,0,19.932274589775503,0,2,5,0,2,0,1,1,2,0
0,0,0,0,0,2,28.721022540322203,0,3,1,0,0,0,1,1,2,0
0,0,0,1,1,3,30.830535101322827,1,4,1,1,0,0,0,0,1,1
0,0,0,0,0,0,28.940105766403114,0,2,4,1,0,0,0,0,2,0
0,0,0,0,0,2,46.389208231578664,0,2,4,1,1,0,0,2,2,0
0,0,0,0,1,0,36.83987175745593,1,5,1,0,1,0,1,1,1,1
1,1,0,0,1,0,36.584580575762246,0,2,5,1,1,0,0,0,1,1
0,0,0,1,0,1,29.344495225333272,0,1,5,1,1,0,1,0,1,1
0,0,0,0,1,2,19.955963890971333,0,4,1,0,1,0,1,2,0,1
0,1,1,0,0,2,32.86167670097895,1,2,4,1,1,0,0,2,1,1
0,0,0,0,0,1,49.707610685194496,1,7,2,0,1,0,1,2,1,0
0,0,0,0,0,1,34.98673053932263,0,4,3,0,1,0,0,0,2,0
0,0,0,0,0,1,43.252689573287604,0,4,4,1,2,0,0,2,1,0
1,0,0,0,0,1,44.42633524956057,1,5,3,0,1,0,0,2,0,1
0,0,0,0,0,2,38.10373370821652,1,3,1,0,2,0,0,0,1,0
0,0,0,0,0,2,34.94854793712653,0,3,3,1,1,0,0,1,2,0
0,0,1,0,1,1,23.71409722940005,0,3,1,1,1,0,1,1,2,1
0,0,0,0,0,1,30.961441583633604,1,2,2,0,1,0,0,0,2,0
1,0,0,1,0,2,29.543674303455354,1,6,2,1,1,0,0,0,1,1
0,0,0,0,0,2,35.968958684249166,1,2,1,1,1,1,0,0,2,0
0,0,0,0,0,0,19.749180550573776,0,6,1,0,0,0,1,1,0,0
0,1,0,0,0,1,27.90319653043838,1,2,4,1,2,0,1,0,0,1
0,1,0,0,0,1,36.65734777808259,0,9,3,1,1,0,0,1,2,1
0,0,1,0,0,3,26.370332177726162,0,0,5,0,0,0,0,1,1,1
0,1,0,0,1,1,24.38482928981158,0,2,5,1,1,0,1,1,1,1
0,0,0,1,0,0,25.53983998403115,1,4,1,1,2,0,1,1,0,1
1,0,0,0,0,1,30.366592774379185,0,3,5,1,0,0,0,0,1,1
0,1,1,0,0,1,10.75956823377874,1,6,2,1,1,0,0,2,1,1
0,0,0,0,0,2,25.960721182250815,1,8,1,1,1,0,0,0,2,0
0,0,0,0,0,1,41.76060486859531,0,4,2,0,1,0,1,1,1,0
0,0,1,0,0,0,35.9120707977808,0,3,2,1,0,0,1,0,2,1
0,0,0,0,0,0,36.80635877753919,0,6,3,1,1,0,0,2,1,0
0,1,0,0,0,1,15.902472157001043,1,6,3,1,0,0,1,1,1,1
0,0,1,0,0,1,29.047949504080357,0,3,2,1,1,0,0,1,1,1
0,0,0,0,0,2,31.822324811180188,0,2,3,0,1,0,1,0,0,0
1,0,0,0,0,1,37.21856297126035,0,2,3,0,2,0,0,0,1,1
0,1,0,0,0,0,43.230956316428,0,4,3,1,1,0,0,1,1,1
0,0,0,0,0,2,41.778951016941974,0,3,5,1,2,0,1,1,0,0
0,0,0,0,0,2,27.456012807151765,0,8,3,1,2,0,0,2,2,0
0,0,0,0,0,1,27.668915497610197,1,3,2,1,1,0,0,0,2,0
0,0,0,0,0,1,46.0317486982704,1,5,1,1,2,0,1,2,1,0
