violence_physique,viol_phys_mod,viol_phys_sev,age_femme,education_femme,sit_matrimoniale,enceinte,lecture_journal,ecoute_radio,regarde_tv,score_media,age_conjoint,ecart_age,education_conjoint,conjoint_alcool,region,milieu
1,1.0,0.0,25,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,13.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,29.0,3.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,50.0,10.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,30,Secondaire,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,42.0,12.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,40,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,43.0,3.0,Secondaire,Non,Littoral,Urbain
1,1.0,1.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,10.0,Secondaire,Non,Littoral,Urbain
1,1.0,1.0,45,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,70.0,25.0,Secondaire,Oui,Littoral,Urbain
1,1.0,0.0,23,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,30.0,7.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,37,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,45.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,35.0,9.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,33,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,47.0,14.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,31.0,7.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,40,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,24,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,27.0,3.0,Superieur,Non,Est,Urbain
1,1.0,0.0,40,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,43.0,3.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,29,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,14.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,62.0,30.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,39,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,49.0,10.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,24,Superieur,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,8.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,28,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,42.0,14.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,43,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,50.0,7.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,47.0,11.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,49,Superieur,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,54.0,5.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,25,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,27.0,2.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,46,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,49.0,3.0,Superieur,Oui,Sud,Rural
1,1.0,0.0,30,Primaire,Separee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Non,Sud,Rural
0,0.0,0.0,47,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,93.0,46.0,Aucun,Oui,Sud,Rural
0,0.0,0.0,37,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,45.0,8.0,Superieur,Oui,Sud,Rural
1,1.0,0.0,39,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,41.0,2.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,41,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,50.0,9.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,17,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,24.0,7.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,40,Primaire,Separee,Non,Moins_1x_sem,Moins_1x_sem,Jamais,0.6666666666666666,38.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,32,Primaire,Mariee,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,42.0,10.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,16,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,12.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,28,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,40.0,12.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,40,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,57.0,17.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,48.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,31,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,45.0,14.0,Secondaire,Non,Ouest,Rural
1,1.0,0.0,21,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,9.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,40,Primaire,Veuve,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,38.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,21,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,28.0,7.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,29,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,32.0,3.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,43,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,48.0,5.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,41,Secondaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,44,Primaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,50.0,6.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,26.0,2.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,39,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,64.0,25.0,Aucun,Non,Ouest,Rural
1,1.0,0.0,46,Primaire,Veuve,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Ouest,Rural
1,1.0,1.0,41,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,24,Superieur,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,31.0,7.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,28,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,10.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,20,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,26.0,6.0,Superieur,Non,Sud,Urbain
0,0.0,0.0,20,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,27.0,7.0,Superieur,Non,Sud,Urbain
0,0.0,0.0,48,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,50.0,2.0,Superieur,Non,Sud,Urbain
0,0.0,0.0,30,Superieur,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,3.0,Superieur,Non,Sud,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,11.0,Primaire,Non,Sud,Urbain
0,0.0,0.0,38,Primaire,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Sud,Urbain
1,1.0,0.0,48,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,48.0,0.0,Primaire,Oui,Sud,Urbain
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,29.0,3.0,Primaire,Non,Sud,Urbain
1,1.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,35.0,11.0,Superieur,Oui,Sud,Urbain
1,1.0,1.0,38,Primaire,Mariee,Oui,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,50.0,12.0,Primaire,Non,Sud,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,30.0,2.0,Superieur,Non,Sud,Urbain
1,1.0,0.0,26,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,34.0,8.0,Superieur,Oui,Sud,Urbain
1,1.0,0.0,44,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,53.0,9.0,Superieur,Oui,Sud,Urbain
0,0.0,0.0,33,Primaire,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,40.0,7.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,22,Aucun,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,40,Primaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,45.0,5.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,31,Superieur,Union_libre,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,43.0,12.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,18,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,33.0,15.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,40,Secondaire,Divorcee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,37,Secondaire,Mariee,Non,Au_moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,57.0,20.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,45,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,65.0,20.0,Aucun,Non,Littoral,Urbain
0,0.0,0.0,17,Primaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,30.0,13.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,31,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,37.0,6.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,30,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,45,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,29,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,42.0,13.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,18,Secondaire,Separee,Oui,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,42,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,31,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,34.0,3.0,Aucun,Oui,Sud_Ouest,Rural
1,1.0,0.0,38,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,45.0,7.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,27,Superieur,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,31.0,4.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,28.0,3.0,Superieur,Non,Sud_Ouest,Rural
1,1.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,32.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,42.0,6.0,Superieur,Non,Sud_Ouest,Rural
1,1.0,0.0,37,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,5.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,40,Primaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,19,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,25.0,6.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,38,Secondaire,Veuve,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,22,Secondaire,Union_libre,Oui,Au_moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.3333333333333333,28.0,6.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,27,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,30.0,3.0,Aucun,Oui,Littoral,Urbain
0,0.0,0.0,32,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,36.0,4.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,33,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,9.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,52.0,12.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,47,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,53.0,6.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,20,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,31.0,11.0,Superieur,Oui,Adamaoua,Rural
0,0.0,0.0,25,Aucun,Union_libre,Non,Jamais,Jamais,Jamais,0.0,30.0,5.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,16,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,24.0,8.0,Superieur,Oui,Nord_Ouest,Rural
1,1.0,1.0,28,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,12.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,43,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,42,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,53.0,11.0,Primaire,Oui,Nord_Ouest,Rural
0,0.0,0.0,36,Aucun,Union_libre,Non,Jamais,Jamais,Jamais,0.0,67.0,31.0,Primaire,Oui,Nord_Ouest,Rural
1,1.0,1.0,28,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,40.0,12.0,Aucun,Oui,Nord_Ouest,Rural
1,1.0,1.0,24,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,33.0,9.0,Secondaire,Oui,Nord_Ouest,Rural
1,1.0,1.0,42,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,57.0,15.0,Secondaire,Oui,Nord_Ouest,Rural
0,0.0,0.0,18,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,45.0,27.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,37,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,35,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,53.0,18.0,Secondaire,Oui,Nord_Ouest,Rural
1,1.0,1.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,55.0,27.0,Aucun,Oui,Nord_Ouest,Rural
0,0.0,0.0,38,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,2.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,6.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,27,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,43.0,16.0,Primaire,Oui,Centre,Rural
1,1.0,1.0,22,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,34.0,12.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,43,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,50.0,7.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,42,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,42.0,0.0,Secondaire,Oui,Centre,Rural
0,0.0,0.0,18,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,19.0,1.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,28,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,33.0,5.0,Superieur,Non,Centre,Rural
1,1.0,0.0,38,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,53.0,15.0,Secondaire,Oui,Centre,Rural
0,0.0,0.0,23,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,25.0,2.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,47,Secondaire,Divorcee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Non,Sud_Ouest,Urbain
0,0.0,0.0,28,Secondaire,Union_libre,Oui,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,32.0,4.0,Superieur,Oui,Sud_Ouest,Urbain
1,0.0,1.0,34,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,47.0,13.0,Superieur,Oui,Sud_Ouest,Urbain
0,0.0,0.0,49,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,55.0,6.0,Superieur,Non,Sud_Ouest,Urbain
1,1.0,0.0,25,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,32.0,7.0,Superieur,Oui,Sud_Ouest,Urbain
1,1.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,5.0,Superieur,Oui,Sud_Ouest,Urbain
1,1.0,0.0,37,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,41.0,4.0,Primaire,Non,Sud_Ouest,Urbain
0,0.0,0.0,23,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,32.0,9.0,Superieur,Oui,Sud_Ouest,Urbain
1,1.0,0.0,32,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,42.0,10.0,Superieur,Oui,Sud_Ouest,Urbain
0,0.0,0.0,23,Secondaire,Separee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Sud_Ouest,Urbain
1,1.0,1.0,36,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Sud_Ouest,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Oui,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,35.0,7.0,Superieur,Non,Sud_Ouest,Urbain
0,0.0,0.0,23,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,30.0,7.0,Superieur,Oui,Sud_Ouest,Urbain
0,0.0,0.0,32,Superieur,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,0.0,Superieur,Oui,Littoral,Urbain
1,1.0,1.0,20,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,23.0,3.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,32,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,5.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,21,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,35.0,14.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,27,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,42.0,15.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,19,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Jamais,0.3333333333333333,33.0,14.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,7.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,35,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,29,Superieur,Mariee,Non,Au_moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.3333333333333333,39.0,10.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,26,Superieur,Mariee,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,34.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,38,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,49.0,11.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,24,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,22.0,-2.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,22,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,16.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,32,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,45.0,18.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,19,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,31.0,12.0,Secondaire,Non,Nord_Ouest,Rural
1,1.0,0.0,30,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,64.0,34.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,37,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,46.0,9.0,Primaire,Oui,Nord_Ouest,Rural
0,0.0,0.0,42,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Rural
1,1.0,1.0,37,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,43.0,6.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,19,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,13.0,Superieur,Non,Sud_Ouest,Urbain
0,0.0,0.0,36,Primaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,45.0,9.0,Secondaire,Non,Sud_Ouest,Urbain
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,4.0,Secondaire,Oui,Sud_Ouest,Urbain
0,0.0,0.0,38,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,0.0,Superieur,Non,Sud_Ouest,Urbain
1,1.0,1.0,21,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,30.0,9.0,Superieur,Oui,Sud_Ouest,Urbain
1,1.0,1.0,33,Primaire,Mariee,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,45.0,12.0,Superieur,Oui,Sud_Ouest,Urbain
0,0.0,0.0,34,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,9.0,Superieur,Non,Est,Urbain
0,0.0,0.0,31,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,7.0,Superieur,Non,Est,Urbain
0,0.0,0.0,44,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,55.0,11.0,Superieur,Non,Est,Urbain
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,47.0,11.0,Superieur,Non,Est,Urbain
0,0.0,0.0,26,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,12.0,Aucun,Non,Est,Urbain
0,0.0,0.0,41,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,46.0,5.0,Superieur,Non,Est,Urbain
1,1.0,1.0,45,Primaire,Separee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,4.0,Superieur,Non,Sud,Urbain
